exchange_flow_share,tx_per_active_zscore_90d,smart_contract_ratio_delta_1d,net_exchange_flow_ratio,tx_per_active_delta_1d,whale_exchange_asymmetry,whale_exchange_flow_ratio,eth_burned_zscore_90d,whale_volume_ratio_delta_1d,median_gas_delta_7d,block_date,whale_tx_zscore_90d,block_fullness_delta_1d,eth_burned_delta_1d,whale_volume_ratio,whale_volume_ratio_delta_3d,median_gas_delta_1d
0.166943,1.5901,-0.049099,-0.007395,0.0544,-0.174814,-0.023432,0.0,0.018607,0.777,2018-03-04 00:00:00+00:00,-1.5146,0.027591,,0.689774,-0.036549,2.482
0.160882,0.6946,0.007064,-0.013328,-0.1422,-0.198226,-0.02577,0.0,0.016719,0.4645,2018-03-05 00:00:00+00:00,-1.0841,0.000849,,0.706493,-0.000793,0.5103
0.139987,-0.1375,0.018861,-0.028731,-0.1318,-0.361971,-0.040294,0.0,0.002101,0.9253,2018-03-06 00:00:00+00:00,-1.0137,-0.032313,,0.708594,0.037427,0.0988
0.203604,-1.9554,-0.034198,-0.01508,-0.2993,-0.145309,-0.025684,0.0,0.01224,4.3911,2018-03-07 00:00:00+00:00,-0.6347,0.021127,,0.720834,0.031059,9.471
0.201624,0.1046,0.033784,0.0038,0.3319,-0.06763,-0.011329,0.0,-0.031086,0.4631,2018-03-08 00:00:00+00:00,-1.259,-0.013498,,0.689747,-0.016746,-9.8114
0.222898,-0.1295,-0.001693,0.002824,-0.0389,-0.04805,-0.009117,0.0,0.012413,-1.6521,2018-03-09 00:00:00+00:00,-1.2571,-0.014885,,0.70216,-0.006434,-0.9765
0.168269,-0.4351,-0.004967,0.001134,-0.0512,-0.05501,-0.007957,0.0,0.004892,-1.3093,2018-03-10 00:00:00+00:00,-1.4264,-0.019254,,0.707052,-0.013781,-3.0834
0.145968,1.1118,0.056025,0.032497,0.2512,0.180563,0.021655,0.0,0.033869,-4.3607,2018-03-11 00:00:00+00:00,-1.609,-0.032446,,0.740921,0.051174,-0.5695
0.130447,0.5414,-0.05149,0.006651,-0.0911,-0.04729,-0.005009,0.0,0.004978,-4.7229,2018-03-12 00:00:00+00:00,-1.3102,0.066073,,0.745899,0.043739,0.1481
0.53996,0.4949,-0.000248,-0.018463,-0.0064,-0.048104,-0.025292,0.0,0.102056,-4.9092,2018-03-13 00:00:00+00:00,-1.1539,-0.043881,,0.847954,0.140902,-0.0875
0.18772,-0.7287,-0.00122,-0.022606,-0.1995,-0.234936,-0.036232,0.0,-0.139841,-14.384,2018-03-14 00:00:00+00:00,-1.1099,0.004939,,0.708113,-0.032808,-0.0039
0.209381,-0.0883,0.008148,-0.018505,0.1036,-0.188188,-0.032801,0.0,-0.008897,-4.6556,2018-03-15 00:00:00+00:00,-1.175,-0.008116,,0.699216,-0.046683,-0.083
0.236889,0.6907,-0.021793,-0.035455,0.1266,-0.221788,-0.045267,0.0,0.005755,-3.6256,2018-03-16 00:00:00+00:00,-1.3243,-0.013725,,0.704971,-0.142983,0.0535
0.193153,0.6722,-0.018445,-0.006015,-0.003,-0.084586,-0.013571,0.0,0.021204,-1.4806,2018-03-17 00:00:00+00:00,-1.3086,-0.066913,,0.726175,0.018061,-0.9384
0.261264,0.8701,0.004431,-0.04546,0.0342,-0.225176,-0.051086,0.0,0.056134,-0.937,2018-03-18 00:00:00+00:00,-1.1155,0.09909,,0.782309,0.083093,-0.0259
0.270575,-0.2503,-0.007915,-0.011174,-0.1844,-0.078174,-0.018727,0.0,-0.036259,-0.9431,2018-03-19 00:00:00+00:00,-0.849,-0.019539,,0.74605,0.041079,0.1421
0.227858,0.3743,0.009402,0.018549,0.1032,0.023313,0.00447,0.0,-0.00799,-0.6327,2018-03-20 00:00:00+00:00,-1.1868,-0.020285,,0.73806,0.011885,0.2229
0.19281,0.2222,0.027129,-0.009261,-0.0236,-0.130816,-0.021089,0.0,-0.025381,-0.0228,2018-03-21 00:00:00+00:00,-1.0594,0.039194,,0.712679,-0.069629,0.606
0.207747,-0.2827,-0.008412,-0.016002,-0.0813,-0.127001,-0.023331,0.0,0.031404,-0.7119,2018-03-22 00:00:00+00:00,-1.0517,-0.067782,,0.744083,-0.001967,-0.772
0.220362,-1.2303,-0.004529,-0.028168,-0.1575,-0.171005,-0.033615,0.0,-0.009393,0.2076,2018-03-23 00:00:00+00:00,-0.8776,0.021189,,0.73469,-0.00337,0.973
0.153531,-1.0572,0.003828,-0.000548,0.0245,-0.03397,-0.004495,0.0,-0.015555,0.2649,2018-03-24 00:00:00+00:00,-0.9698,-0.044619,,0.719135,0.006456,-0.8811
0.144799,0.6396,0.049072,0.022152,0.2797,0.152526,0.018234,0.0,-0.023509,-0.1114,2018-03-25 00:00:00+00:00,-1.3028,-0.014732,,0.695626,-0.048457,-0.4023
0.167403,0.1475,-0.03063,-0.006694,-0.0807,-0.06426,-0.008984,0.0,0.04149,0.6297,2018-03-26 00:00:00+00:00,-1.0105,0.00185,,0.737116,0.002426,0.8832
0.278138,0.2371,-0.013237,-0.015632,0.0141,-0.092453,-0.023291,0.0,0.02816,-0.0285,2018-03-27 00:00:00+00:00,-1.1913,-0.023879,,0.765276,0.046141,-0.4352
0.140504,0.6908,-0.02886,-0.011263,0.0757,-0.121221,-0.014588,0.0,0.018001,-0.8377,2018-03-28 00:00:00+00:00,-1.1366,-0.020116,,0.783277,0.087651,-0.2032
0.179019,-0.1233,0.009398,-0.018464,-0.1338,-0.147074,-0.021985,0.0,-0.06352,0.7421,2018-03-29 00:00:00+00:00,-0.9549,0.030805,,0.719757,-0.01736,0.8078
0.190281,0.1237,0.025891,0.014279,0.042,0.057407,0.009309,0.0,-0.011801,-1.0351,2018-03-30 00:00:00+00:00,-0.885,0.059567,,0.707956,-0.05732,-0.8043
0.178701,0.9996,-0.034045,0.020485,0.1456,0.104277,0.016771,0.0,0.04295,-0.9621,2018-03-31 00:00:00+00:00,-1.1593,-0.017061,,0.750906,-0.032371,-0.8081
0.162056,0.8635,-0.009666,-0.002237,-0.0197,-0.037929,-0.005352,0.0,-0.03463,-0.8337,2018-04-01 00:00:00+00:00,-1.1972,-0.013215,,0.716276,-0.003481,-0.2738
0.153017,0.7054,0.003746,-0.021867,-0.0236,-0.141215,-0.017674,0.0,0.008169,-1.6898,2018-04-02 00:00:00+00:00,-1.0384,0.021455,,0.724445,0.016489,0.0271
0.183607,0.5859,0.003717,-0.011013,-0.0176,-0.090762,-0.014742,0.0,0.02822,-1.0722,2018-04-03 00:00:00+00:00,-0.7556,0.060655,,0.752665,0.001759,0.1823
0.228606,1.0625,0.030743,-0.037863,0.083,-0.249219,-0.048362,0.0,-0.027621,-1.7818,2018-04-04 00:00:00+00:00,-1.0199,0.029185,,0.725044,0.008768,-0.9128
0.206655,0.4483,-0.019505,0.007024,-0.0994,-0.039565,-0.00676,0.0,-0.025459,-1.7992,2018-04-05 00:00:00+00:00,-0.8149,0.000202,,0.699585,-0.02486,0.7904
0.181452,0.614,0.046894,0.003675,0.03,-0.034054,-0.005252,0.0,0.030227,-1.9041,2018-04-06 00:00:00+00:00,-0.7217,0.031535,,0.729812,-0.022853,-0.9092
0.212191,-0.0987,-0.022504,0.007027,-0.1145,-0.025314,-0.004557,0.0,-0.021616,-1.2372,2018-04-07 00:00:00+00:00,-1.1065,-0.096335,,0.708196,-0.016848,-0.1411
0.274593,0.277,-0.020472,-0.132508,0.0633,-0.557735,-0.140043,0.0,0.08,-0.712,2018-04-08 00:00:00+00:00,-1.0087,0.029726,,0.788197,0.088612,0.2513
0.172472,-0.48,-0.004208,-0.006854,-0.1181,-0.116388,-0.016487,0.0,-0.056013,-0.7884,2018-04-09 00:00:00+00:00,-0.8747,0.001694,,0.732184,0.002372,-0.0493
0.186675,-0.1396,-0.006674,0.010336,0.0568,-0.011755,-0.001793,0.0,-0.042114,-0.3159,2018-04-10 00:00:00+00:00,-0.9761,-0.049047,,0.69007,-0.018127,0.6548
0.187892,0.2866,0.008953,-0.002314,0.0692,-0.074773,-0.011614,0.0,0.014754,0.731,2018-04-11 00:00:00+00:00,-0.9243,0.048186,,0.704823,-0.083373,0.1341
0.205408,0.3297,0.008125,0.003297,0.009,-0.044324,-0.007501,0.0,0.025096,0.6294,2018-04-12 00:00:00+00:00,-0.6717,0.066992,,0.729919,-0.002265,0.6888
0.211463,0.8514,-0.009501,0.003254,0.0817,-0.057512,-0.010085,0.0,-0.001266,2.0629,2018-04-13 00:00:00+00:00,-0.4975,0.017661,,0.728653,0.038583,0.5243
0.219748,0.6484,0.004888,0.000768,-0.0278,-0.075654,-0.013824,0.0,-0.063252,0.4411,2018-04-14 00:00:00+00:00,-0.9303,-0.060261,,0.665401,-0.039422,-1.7629
0.207706,0.5164,0.00715,0.007606,-0.0173,-0.046692,-0.007963,0.0,0.030739,0.3198,2018-04-15 00:00:00+00:00,-0.8609,0.003079,,0.69614,-0.033779,0.13
0.212335,0.6764,0.007104,0.001657,0.0245,-0.090772,-0.015824,0.0,-0.008161,0.6552,2018-04-16 00:00:00+00:00,-0.8261,0.085946,,0.687979,-0.040674,0.2861
0.197555,1.4151,-0.023863,0.007925,0.1035,-0.053915,-0.008721,0.0,0.009322,-0.4628,2018-04-17 00:00:00+00:00,-0.3967,-0.004737,,0.697301,0.0319,-0.4631
0.195014,1.2527,0.027567,0.00435,-0.0209,-0.061651,-0.010072,0.0,0.005402,0.2818,2018-04-18 00:00:00+00:00,-0.9138,0.033513,,0.702703,0.006563,0.8787
0.183967,2.0025,-0.008107,0.003687,0.1062,-0.058845,-0.008481,0.0,-0.042922,-0.4315,2018-04-19 00:00:00+00:00,-0.5798,0.007941,,0.659781,-0.028198,-0.0246
0.174378,1.5164,-0.013801,-0.009456,-0.0594,-0.14595,-0.020837,0.0,0.046541,-0.2267,2018-04-20 00:00:00+00:00,-0.2114,0.008642,,0.706322,0.00902,0.7292
0.176718,-0.6934,0.01528,-0.009095,-0.2885,-0.136122,-0.019971,0.0,0.039223,0.3174,2018-04-21 00:00:00+00:00,-0.0245,-0.058,,0.745545,0.042842,-1.2188
0.198068,-1.1913,0.011955,-0.004325,-0.0624,-0.113512,-0.01806,0.0,-0.074089,0.7374,2018-04-22 00:00:00+00:00,-0.3231,0.005851,,0.671456,0.011675,0.5499
0.448677,-1.0944,-0.029051,0.029922,0.0121,0.051401,0.022053,0.0,0.16145,0.4503,2018-04-23 00:00:00+00:00,0.4575,0.010789,,0.832906,0.126584,-0.001
0.18949,-0.7713,0.00929,-0.007411,0.0404,-0.125426,-0.019604,0.0,-0.088447,2.4696,2018-04-24 00:00:00+00:00,0.2658,0.009435,,0.744459,-0.001086,1.5562
0.268387,0.8383,-0.019628,0.00333,0.206,-0.037118,-0.008574,0.0,-0.016246,1.5757,2018-04-25 00:00:00+00:00,0.0831,-0.020966,,0.728214,0.056758,-0.0153
0.182172,0.9735,0.026785,0.004717,0.02,-0.066331,-0.00991,0.0,-0.007063,1.4522,2018-04-26 00:00:00+00:00,-0.3117,-0.014512,,0.721151,-0.111755,-0.148
0.176076,1.1705,-0.018971,0.004833,0.0287,-0.047843,-0.006867,0.0,0.00925,1.1195,2018-04-27 00:00:00+00:00,-0.4364,-0.013841,,0.730401,-0.014058,0.3964
0.290308,1.1359,-0.017337,0.077837,-0.0015,0.252444,0.065807,0.0,0.021574,2.0413,2018-04-28 00:00:00+00:00,0.0345,-0.018609,,0.751976,0.023762,-0.2969
0.204387,1.9946,0.040497,0.011259,0.1206,-0.044703,-0.007253,0.0,-0.086762,2.9338,2018-04-29 00:00:00+00:00,-0.379,0.028217,,0.665214,-0.055937,1.4424
0.182931,0.4302,0.000403,0.00763,-0.2057,-0.051879,-0.007641,0.0,0.026778,3.0853,2018-04-30 00:00:00+00:00,-0.0755,0.026175,,0.691992,-0.038409,0.1504
0.26605,0.5834,0.035718,-0.030969,0.0224,-0.200642,-0.046381,0.0,0.013448,0.6249,2018-05-01 00:00:00+00:00,-0.3459,0.027634,,0.70544,-0.046536,-0.9042
0.224295,0.4522,-0.015197,-0.01477,-0.0152,-0.136166,-0.026615,0.0,0.045125,0.5303,2018-05-02 00:00:00+00:00,0.0658,0.004182,,0.750565,0.085351,-0.1099
0.222242,0.0298,0.012174,-0.004121,-0.0539,-0.081901,-0.014668,0.0,-0.055261,1.7827,2018-05-03 00:00:00+00:00,0.6303,0.001278,,0.695304,0.003312,1.1045
0.267663,-4.0277,-0.081958,-0.010791,-0.5893,-0.083516,-0.020094,0.0,0.050074,2.8116,2018-05-04 00:00:00+00:00,3.9163,-0.004384,,0.745378,0.039938,1.4253
0.264442,-0.8804,0.076313,-0.045466,0.4526,-0.24339,-0.055941,0.0,-0.029177,0.5464,2018-05-05 00:00:00+00:00,0.5375,-0.00449,,0.716201,-0.034364,-2.5622
0.194571,-1.8654,-0.062925,0.026562,-0.1492,0.096313,0.014994,0.0,-0.020115,-1.6709,2018-05-06 00:00:00+00:00,-0.1774,-0.005446,,0.696087,0.000782,-0.7749
0.450253,-1.0511,0.034394,-0.041876,0.1176,-0.128456,-0.053873,0.0,0.095264,-2.032,2018-05-07 00:00:00+00:00,0.2085,-0.016881,,0.791351,0.045973,-0.2107
0.297863,-0.6042,-0.041845,0.01824,0.0655,0.017406,0.004577,0.0,-0.066335,-0.524,2018-05-08 00:00:00+00:00,0.5768,0.005564,,0.725016,0.008815,0.6038
0.225122,-0.0795,0.00502,0.020787,0.0777,0.029887,0.005797,0.0,0.022364,0.8806,2018-05-09 00:00:00+00:00,0.2908,0.017171,,0.74738,0.051293,1.2947
0.179614,0.4032,0.036074,0.002424,0.0723,-0.085458,-0.012472,0.0,-0.03445,3.7487,2018-05-10 00:00:00+00:00,0.7701,0.029705,,0.71293,-0.078421,3.9726
0.177009,-0.1004,-0.034436,0.004216,-0.0747,-0.073419,-0.009932,0.0,-0.064221,2.5662,2018-05-11 00:00:00+00:00,0.2018,-0.009473,,0.648709,-0.076307,0.2428
0.228013,-0.3185,-0.018982,-0.014339,-0.0335,-0.123984,-0.02442,0.0,0.056798,1.9581,2018-05-12 00:00:00+00:00,0.1318,-0.004556,,0.705507,-0.041873,-3.1703
0.207386,-0.0187,0.010781,0.048628,0.0449,0.18718,0.031404,0.0,-0.039061,3.4017,2018-05-13 00:00:00+00:00,0.4659,0.002168,,0.666446,-0.046484,0.6688
0.213954,-0.7063,0.016899,0.018461,-0.1035,0.033514,0.006117,0.0,0.043507,5.926,2018-05-14 00:00:00+00:00,1.0491,0.008243,,0.709952,0.061244,2.3136
0.206318,-1.3158,-0.004671,-0.02591,-0.0932,-0.228359,-0.039244,0.0,-0.015213,5.0301,2018-05-15 00:00:00+00:00,0.1138,-0.003548,,0.69474,-0.010768,-0.2921
0.159938,-1.1655,-0.013321,0.006707,0.0198,-0.054639,-0.006913,0.0,-0.003085,4.2653,2018-05-16 00:00:00+00:00,0.1626,0.00799,,0.691655,0.025209,0.53
0.177581,-0.7667,-0.012966,0.003763,0.0575,-0.08571,-0.012226,0.0,-0.016782,1.2811,2018-05-17 00:00:00+00:00,0.2461,0.000435,,0.674873,-0.03508,0.9884
0.213372,-0.7298,-0.012531,0.001499,0.003,-0.051727,-0.00942,0.0,0.023122,2.1812,2018-05-18 00:00:00+00:00,0.3663,-0.008783,,0.697994,0.003255,1.1429
0.172701,-1.0086,-0.005912,0.015293,-0.0447,0.034297,0.00492,0.0,0.010606,2.7634,2018-05-19 00:00:00+00:00,0.5782,-0.003497,,0.708601,0.016946,-2.5882
0.164506,-0.6285,0.038995,0.000863,0.0541,-0.07476,-0.010218,0.0,0.006732,2.0305,2018-05-20 00:00:00+00:00,-0.629,-0.000592,,0.715332,0.040459,-0.0641
0.194458,-0.6888,0.00797,-0.005915,-0.0115,-0.111116,-0.018259,0.0,-0.007578,0.2634,2018-05-21 00:00:00+00:00,0.7707,0.00644,,0.707754,0.00976,0.5464
0.19994,-1.0568,-0.017683,0.023216,-0.0573,0.06273,0.010802,0.0,0.035205,2.5411,2018-05-22 00:00:00+00:00,0.3364,0.005373,,0.742959,0.034359,1.9857
0.316179,-0.4009,-0.000435,-0.017065,0.0937,-0.102741,-0.029088,0.0,-0.028491,2.5319,2018-05-23 00:00:00+00:00,0.6612,-0.012488,,0.714468,-0.000864,0.5207
0.236966,-1.0612,-0.007321,0.042181,-0.0994,0.125895,0.025573,0.0,0.001692,1.2178,2018-05-24 00:00:00+00:00,0.5579,0.012776,,0.71616,0.008406,-0.3257
0.17507,-0.5114,0.002312,0.013891,0.078,0.003828,0.000563,0.0,0.022232,-1.005,2018-05-25 00:00:00+00:00,0.0973,-0.008341,,0.738392,-0.004567,-1.0798
0.177301,-0.6882,-0.007626,0.023423,-0.0263,0.075507,0.011462,0.0,0.006629,-0.1435,2018-05-26 00:00:00+00:00,-0.3792,-0.007938,,0.74502,0.030552,-1.7267
0.578946,-1.2297,-0.001029,0.04243,-0.0756,0.056315,0.031367,0.0,0.049193,-0.7546,2018-05-27 00:00:00+00:00,-0.1123,0.009646,,0.794213,0.078053,-0.6752
0.295439,-1.1445,0.004823,0.021895,0.0091,0.016328,0.004357,0.0,-0.03371,2.4663,2018-05-28 00:00:00+00:00,1.2507,0.013583,,0.760503,0.022111,3.7673
0.254883,-0.7691,0.010838,-0.036158,0.0514,-0.195793,-0.04456,0.0,0.002964,2.3577,2018-05-29 00:00:00+00:00,0.4144,0.007354,,0.763468,0.018447,1.8771
0.188004,-0.7764,0.003604,0.002267,-0.002,-0.066217,-0.010668,0.0,-0.020255,2.6015,2018-05-30 00:00:00+00:00,0.5427,-0.007858,,0.743212,-0.051001,0.7645
0.175368,-0.6476,0.012807,-0.007609,0.0155,-0.137665,-0.020264,0.0,-0.026731,7.6361,2018-05-31 00:00:00+00:00,0.8452,0.020911,,0.716482,-0.044022,4.7088
0.398171,-0.245,-0.002177,-0.091037,0.0529,-0.26558,-0.100403,0.0,0.07792,6.4448,2018-06-01 00:00:00+00:00,0.4876,-0.014468,,0.794402,0.030934,-2.2711
0.202212,-1.244,-0.011805,-0.016349,-0.1382,-0.14291,-0.025253,0.0,-0.063883,0.7039,2018-06-02 00:00:00+00:00,-0.0182,-0.012774,,0.730519,-0.012693,-7.4677
0.182801,-0.9543,0.006146,-0.020258,0.0361,-0.196892,-0.030346,0.0,-0.037606,0.6435,2018-06-03 00:00:00+00:00,-0.0385,0.005627,,0.692914,-0.023568,-0.7355
0.153708,-0.2375,0.039308,0.009411,0.0966,-0.027571,-0.003255,0.0,-0.000946,1.3912,2018-06-04 00:00:00+00:00,0.4219,0.005405,,0.691968,-0.102434,4.5151
0.174911,-0.2143,-0.030355,-0.006163,0.0078,-0.139249,-0.019841,0.0,0.026797,-2.8011,2018-06-05 00:00:00+00:00,0.0185,-0.004906,,0.718764,-0.011755,-2.3153
0.157103,-0.5986,-0.017328,0.012363,-0.0506,0.010113,0.00133,0.0,0.025946,-3.2463,2018-06-06 00:00:00+00:00,-0.0154,-0.032587,,0.744711,0.051797,0.3193
0.193664,-1.2713,-0.006864,-0.028097,-0.0899,-0.233962,-0.038946,0.0,-0.045782,-9.2535,2018-06-07 00:00:00+00:00,-0.4186,0.008408,,0.698928,0.00696,-1.2983
0.116414,-0.8977,0.000462,0.003476,0.0486,-0.057852,-0.005436,0.0,0.039621,-7.86,2018-06-08 00:00:00+00:00,-0.9254,0.008253,,0.738549,0.019785,-0.8776
0.127381,-0.8418,-0.025657,-0.007686,0.0048,-0.181442,-0.018224,0.0,-0.095349,-4.0209,2018-06-09 00:00:00+00:00,-0.7309,-0.014766,,0.6432,-0.101511,-3.6285
0.171257,-0.8132,0.028472,-0.011853,0.0016,-0.171212,-0.023299,0.0,0.011592,-3.3596,2018-06-10 00:00:00+00:00,-0.4471,0.00499,,0.654792,-0.044136,-0.0743
0.170306,-0.8378,-0.01442,-0.002881,-0.0054,-0.110045,-0.015103,0.0,0.011367,-6.9225,2018-06-11 00:00:00+00:00,0.4806,0.008877,,0.666159,-0.072391,0.9522
0.25563,1.1375,-0.001429,-0.043493,0.2626,-0.245303,-0.055628,0.0,0.092324,-3.9329,2018-06-12 00:00:00+00:00,-0.9179,-0.00698,,0.758483,0.115283,0.6744
0.174737,0.745,-0.004743,-0.01608,-0.0497,-0.174306,-0.024647,0.0,0.013518,-3.9714,2018-06-13 00:00:00+00:00,-0.1876,-0.025437,,0.772,0.117208,0.2808
0.141697,0.0328,0.009588,0.012627,-0.0946,0.010901,0.001247,0.0,-0.010065,-0.9516,2018-06-14 00:00:00+00:00,0.2503,-0.087786,,0.761936,0.095777,1.7214
0.153849,-0.6604,-0.008594,0.006431,-0.0929,-0.023311,-0.003078,0.0,0.013568,0.7644,2018-06-15 00:00:00+00:00,-0.2427,0.012828,,0.775503,0.01702,0.8384
0.099682,0.1901,-0.002497,-0.001565,0.1106,-0.156965,-0.011966,0.0,-0.058668,-1.3788,2018-06-16 00:00:00+00:00,-1.5349,0.062343,,0.716835,-0.055166,-5.7717
0.137385,-0.535,-0.016899,0.020187,-0.0949,0.092799,0.010506,0.0,-0.109264,-2.5178,2018-06-17 00:00:00+00:00,-0.6689,-0.031209,,0.60757,-0.154365,-1.2133
0.242428,-0.0449,0.028967,-0.052247,0.0637,-0.293508,-0.062464,0.0,0.087129,-2.4792,2018-06-18 00:00:00+00:00,-0.506,0.011845,,0.694699,-0.080804,0.9908
0.17425,0.0058,0.01933,-0.025378,0.0065,-0.250974,-0.035512,0.0,-0.057237,-0.1878,2018-06-19 00:00:00+00:00,-0.0321,0.042605,,0.637462,-0.079373,2.9658
0.119433,0.2042,-0.01564,-0.002035,0.027,-0.130617,-0.011843,0.0,0.010442,-2.3792,2018-06-20 00:00:00+00:00,-0.248,0.017508,,0.647904,0.040334,-1.9107
0.154773,-0.4794,0.008433,-0.024165,-0.0864,-0.267269,-0.033566,0.0,-0.01298,-4.8049,2018-06-21 00:00:00+00:00,-0.2089,-0.014077,,0.634924,-0.059775,-0.7042
0.208434,-0.4334,-0.018927,-0.011732,0.0084,-0.132792,-0.023345,0.0,0.02983,-5.4477,2018-06-22 00:00:00+00:00,0.6267,-0.014834,,0.664754,0.027292,0.1956
0.15437,-0.3497,-0.018391,0.01189,0.0094,0.024698,0.003034,0.0,-0.008865,-2.8541,2018-06-23 00:00:00+00:00,-0.8854,-0.090974,,0.655889,0.007985,-3.1781
0.251214,-1.0489,0.006176,-0.077857,-0.0908,-0.398407,-0.087565,0.0,0.047866,-0.5459,2018-06-24 00:00:00+00:00,-0.5919,0.01038,,0.703756,0.068832,1.0949
0.263363,-2.7423,-0.021809,-0.056317,-0.2359,-0.258806,-0.062686,0.0,0.052535,2.6557,2018-06-25 00:00:00+00:00,0.9453,0.070183,,0.75629,0.091536,4.1924
0.170348,-0.7014,0.022377,-0.003914,0.2698,-0.077047,-0.011349,0.0,-0.031285,-3.1249,2018-06-26 00:00:00+00:00,0.0342,0.004267,,0.725005,0.069116,-2.8149
0.18062,-0.2401,-0.000449,0.015601,0.0616,0.029686,0.004503,0.0,-0.014506,-1.3283,2018-06-27 00:00:00+00:00,0.0981,-0.003561,,0.710499,0.006743,-0.1142
0.133431,-1.1958,0.013739,-0.011308,-0.1304,-0.187151,-0.019741,0.0,-0.037017,-1.2784,2018-06-28 00:00:00+00:00,-0.0607,-0.00812,,0.673481,-0.082809,-0.6543
0.155386,-0.6138,0.001788,-0.007077,0.076,-0.127426,-0.015827,0.0,0.00947,-0.3547,2018-06-29 00:00:00+00:00,-0.0792,-0.003763,,0.682951,-0.042054,1.1193
0.197325,3.1663,0.050725,-0.025043,0.533,-0.191457,-0.03341,0.0,-0.035558,17.3523,2018-06-30 00:00:00+00:00,-1.9179,0.058184,,0.647393,-0.063105,14.5289
0.130247,6.036,0.127519,-0.011768,0.6746,-0.195885,-0.020992,0.0,-0.007055,44.9142,2018-07-01 00:00:00+00:00,-2.4533,0.032808,,0.640338,-0.033143,28.6569
0.175147,0.1005,-0.189082,-0.010032,-1.0928,-0.087273,-0.012055,0.0,0.013967,65.0614,2018-07-02 00:00:00+00:00,-1.9312,-0.016534,,0.654305,-0.028646,24.3395
0.192059,2.1657,-0.023427,0.001589,0.3919,-0.062171,-0.00943,0.0,0.019934,77.4164,2018-07-03 00:00:00+00:00,-1.6514,0.007285,,0.674239,0.026846,9.5402
0.123649,-0.6391,0.066797,0.002698,-0.53,-0.119167,-0.010492,0.0,-0.015713,50.8856,2018-07-04 00:00:00+00:00,-1.8258,0.003441,,0.658526,0.018187,-26.6449
0.139025,0.0807,0.047061,0.038614,0.1349,0.227547,0.023612,0.0,-0.036693,41.6786,2018-07-05 00:00:00+00:00,-1.2244,-0.006209,,0.621833,-0.032472,-9.8612
0.171,0.1497,-0.028153,0.023448,0.0136,0.055632,0.007624,0.0,0.024335,67.5882,2018-07-06 00:00:00+00:00,-1.7294,-0.003815,,0.646168,-0.028071,27.0289
0.117971,0.7805,-0.075744,-0.014241,0.1205,-0.228783,-0.019629,0.0,-0.019603,42.3268,2018-07-07 00:00:00+00:00,-2.096,0.006345,,0.626565,-0.031961,-10.7324
0.133772,1.1091,0.103807,0.024153,0.0666,0.16779,0.017575,0.0,0.035851,-15.4268,2018-07-08 00:00:00+00:00,-1.0957,-0.065232,,0.662415,0.040582,-29.0967
0.155917,0.945,-0.034623,-0.018917,-0.0279,-0.201988,-0.025998,0.0,0.048496,-52.8277,2018-07-09 00:00:00+00:00,-0.4687,0.047895,,0.710912,0.064744,-13.0614
0.156078,1.4779,-0.004958,-0.01006,0.1081,-0.155129,-0.019699,0.0,-0.013158,-69.2288,2018-07-10 00:00:00+00:00,-0.7173,-0.019075,,0.697754,0.07119,-6.861
0.133994,1.5269,0.001199,0.006817,0.0163,-0.004816,-0.000485,0.0,-0.044234,-44.1775,2018-07-11 00:00:00+00:00,-1.4307,0.005617,,0.65352,-0.008895,-1.5936
0.176285,0.7884,-0.029462,-0.012606,-0.1441,-0.174178,-0.025074,0.0,-0.00518,-23.7625,2018-07-12 00:00:00+00:00,-1.9144,0.013238,,0.64834,-0.062572,10.5537
0.142232,1.5658,-0.023436,0.007286,0.1589,-0.071716,-0.008289,0.0,0.037172,-49.8028,2018-07-13 00:00:00+00:00,-1.7918,0.02282,,0.685512,-0.012243,0.9886
0.155513,0.7467,-0.024956,-0.003871,-0.1616,-0.050634,-0.006358,0.0,-0.004995,-12.1277,2018-07-14 00:00:00+00:00,-1.6851,-0.004902,,0.680517,0.026997,26.9427
0.113659,-0.4843,0.030335,0.020974,-0.2474,0.125726,0.010829,0.0,-0.032672,4.3906,2018-07-15 00:00:00+00:00,-1.7982,-0.021169,,0.647845,-0.000495,-12.5785
0.229862,0.1668,0.028864,-0.059525,0.1276,-0.314348,-0.06378,0.0,0.054673,-11.2365,2018-07-16 00:00:00+00:00,-0.6058,-0.015979,,0.702518,0.017007,-28.6885
0.214323,-0.1405,-0.027751,-0.028199,-0.0631,-0.17601,-0.032243,0.0,-0.027136,-6.5281,2018-07-17 00:00:00+00:00,-0.7697,0.001481,,0.675382,-0.005135,-2.1525
0.161144,-0.9744,-0.004448,-0.029565,-0.1684,-0.281829,-0.037099,0.0,0.001091,-5.9436,2018-07-18 00:00:00+00:00,0.0698,-0.004923,,0.676472,0.028628,-1.0092
0.203319,-0.2569,-0.004665,-0.02321,0.1376,-0.178159,-0.03162,0.0,0.029101,-18.0431,2018-07-19 00:00:00+00:00,-0.7371,0.016763,,0.705573,0.003055,-1.5457
0.12656,-0.3077,0.043039,-0.000319,-0.01,-0.118594,-0.011562,0.0,-0.036309,-15.9311,2018-07-20 00:00:00+00:00,-0.5119,0.00372,,0.669264,-0.006118,3.1005
0.129441,0.3547,0.006243,0.008188,0.1305,-0.051807,-0.005177,0.0,-0.053549,-42.4599,2018-07-21 00:00:00+00:00,-1.2102,-0.009188,,0.615715,-0.060757,0.4139
