date,btc_price
2015-01-27 00:00:00+00:00,259.2356
2015-01-29 00:00:00+00:00,232.5329422304941
2015-01-30 00:00:00+00:00,228.6354
2015-01-31 00:00:00+00:00,218.0233
2015-02-01 00:00:00+00:00,226.2697
2015-02-02 00:00:00+00:00,240.0193
2015-02-03 00:00:00+00:00,226.0119
2015-02-04 00:00:00+00:00,225.3083
2015-02-05 00:00:00+00:00,216.9136
2015-02-06 00:00:00+00:00,222.4872
2015-02-07 00:00:00+00:00,227.2050999999999
2015-02-08 00:00:00+00:00,222.9061
2015-02-09 00:00:00+00:00,220.0922
2015-02-10 00:00:00+00:00,220.6493
2015-02-11 00:00:00+00:00,219.0956
2015-02-12 00:00:00+00:00,222.0401587875259
2015-02-13 00:00:00+00:00,235.6774
2015-02-14 00:00:00+00:00,259.0086000000001
2015-02-15 00:00:00+00:00,232.9962
2015-02-16 00:00:00+00:00,235.9199
2015-02-17 00:00:00+00:00,242.4568
2015-02-18 00:00:00+00:00,234.6238
2015-02-19 00:00:00+00:00,240.2988
2015-02-20 00:00:00+00:00,244.0821
2015-02-21 00:00:00+00:00,244.1459
2015-02-22 00:00:00+00:00,235.5529999999999
2015-02-23 00:00:00+00:00,238.1319
2015-02-24 00:00:00+00:00,238.7314
2015-02-25 00:00:00+00:00,237.378
2015-02-26 00:00:00+00:00,236.1711557723409
2015-02-27 00:00:00+00:00,253.8991
2015-02-28 00:00:00+00:00,253.5991
2015-03-01 00:00:00+00:00,257.7075
2015-03-02 00:00:00+00:00,269.9614999999999
2015-03-03 00:00:00+00:00,280.6241999999999
2015-03-04 00:00:00+00:00,273.0192999999999
2015-03-05 00:00:00+00:00,274.8255
2015-03-06 00:00:00+00:00,272.3412999999999
2015-03-07 00:00:00+00:00,275.5846387340832
2015-03-08 00:00:00+00:00,274.578
2015-03-09 00:00:00+00:00,289.2957000000001
2015-03-10 00:00:00+00:00,290.3057
2015-03-11 00:00:00+00:00,295.961
2015-03-12 00:00:00+00:00,293.9203
2015-03-13 00:00:00+00:00,288.0364999999999
2015-03-14 00:00:00+00:00,281.4887
2015-03-15 00:00:00+00:00,285.2645
2015-03-16 00:00:00+00:00,290.0955000000001
2015-03-17 00:00:00+00:00,284.3491
2015-03-18 00:00:00+00:00,255.6062
2015-03-19 00:00:00+00:00,260.0037
2015-03-20 00:00:00+00:00,260.9075
2015-03-21 00:00:00+00:00,259.4899
2015-03-22 00:00:00+00:00,267.7980999999999
2015-03-23 00:00:00+00:00,266.0272
2015-03-24 00:00:00+00:00,245.1679
2015-03-25 00:00:00+00:00,246.2715
2015-03-26 00:00:00+00:00,247.5595
2015-03-27 00:00:00+00:00,247.1476
2015-03-28 00:00:00+00:00,252.0497
2015-03-29 00:00:00+00:00,241.9136999999999
2015-03-30 00:00:00+00:00,246.5418
2015-03-31 00:00:00+00:00,243.2692000000001
2015-04-01 00:00:00+00:00,246.7755
2015-04-02 00:00:00+00:00,252.341
2015-04-03 00:00:00+00:00,253.6226999999999
2015-04-04 00:00:00+00:00,253.3213
2015-04-05 00:00:00+00:00,259.7117999999999
2015-04-06 00:00:00+00:00,255.4233
2015-04-07 00:00:00+00:00,253.2085
2015-04-08 00:00:00+00:00,244.2709
2015-04-09 00:00:00+00:00,243.2006548544864
2015-04-10 00:00:00+00:00,234.5253
2015-04-11 00:00:00+00:00,236.4501
2015-04-12 00:00:00+00:00,235.7386
2015-04-13 00:00:00+00:00,223.9464
2015-04-14 00:00:00+00:00,217.9995
2015-04-15 00:00:00+00:00,223.0161
2015-04-16 00:00:00+00:00,227.9995
2015-04-17 00:00:00+00:00,222.4171382852381
2015-04-18 00:00:00+00:00,222.9536999999999
2015-04-19 00:00:00+00:00,222.6812
2015-04-20 00:00:00+00:00,224.3086
2015-04-21 00:00:00+00:00,234.6867000000001
2015-04-22 00:00:00+00:00,233.7807
2015-04-23 00:00:00+00:00,235.1735
2015-04-24 00:00:00+00:00,230.9863
2015-04-25 00:00:00+00:00,225.9568
2015-04-26 00:00:00+00:00,218.5065
2015-04-27 00:00:00+00:00,228.5712
2015-04-28 00:00:00+00:00,225.6422999999999
2015-04-29 00:00:00+00:00,225.9978
2015-04-30 00:00:00+00:00,236.2208
2015-05-01 00:00:00+00:00,232.7402999999999
2015-05-02 00:00:00+00:00,235.1563
2015-05-03 00:00:00+00:00,239.882
2015-05-04 00:00:00+00:00,238.9705999999999
2015-05-05 00:00:00+00:00,236.0015000000001
2015-05-06 00:00:00+00:00,229.8152
2015-05-07 00:00:00+00:00,236.8450000000001
2015-05-08 00:00:00+00:00,243.657
2015-05-09 00:00:00+00:00,241.5321
2015-05-10 00:00:00+00:00,239.5548
2015-05-11 00:00:00+00:00,241.8506
2015-05-12 00:00:00+00:00,241.5189000000001
2015-05-13 00:00:00+00:00,235.4793
2015-05-14 00:00:00+00:00,236.704
2015-05-15 00:00:00+00:00,236.9908
2015-05-16 00:00:00+00:00,235.9781
2015-05-17 00:00:00+00:00,236.0847
2015-05-18 00:00:00+00:00,232.4757
2015-05-19 00:00:00+00:00,231.9446000000001
2015-05-20 00:00:00+00:00,234.048
2015-05-21 00:00:00+00:00,235.4204999999999
2015-05-22 00:00:00+00:00,240.9352
2015-05-23 00:00:00+00:00,239.0329940983288
2015-05-24 00:00:00+00:00,241.2417000000001
2015-05-25 00:00:00+00:00,237.441
2015-05-26 00:00:00+00:00,237.4971
2015-05-27 00:00:00+00:00,237.2305
2015-05-28 00:00:00+00:00,237.4891000000001
2015-05-29 00:00:00+00:00,237.0714
2015-05-30 00:00:00+00:00,233.4572
2015-05-31 00:00:00+00:00,229.6785
2015-06-01 00:00:00+00:00,223.3178
2015-06-02 00:00:00+00:00,225.7387
2015-06-03 00:00:00+00:00,225.4831
2015-06-04 00:00:00+00:00,224.1748
2015-06-05 00:00:00+00:00,224.7413
2015-06-06 00:00:00+00:00,225.2889
2015-06-07 00:00:00+00:00,223.6157
2015-06-08 00:00:00+00:00,228.7013000000001
2015-06-09 00:00:00+00:00,229.5263999999999
2015-06-10 00:00:00+00:00,229.0022
2015-06-11 00:00:00+00:00,229.9343000000001
2015-06-12 00:00:00+00:00,230.5181
2015-06-13 00:00:00+00:00,232.6301
2015-06-14 00:00:00+00:00,233.6681
2015-06-15 00:00:00+00:00,237.2013
2015-06-16 00:00:00+00:00,250.4743
2015-06-17 00:00:00+00:00,247.6944000000001
2015-06-18 00:00:00+00:00,248.5519999999999
2015-06-19 00:00:00+00:00,242.9967
2015-06-20 00:00:00+00:00,245.4754
2015-06-21 00:00:00+00:00,243.9959
2015-06-22 00:00:00+00:00,247.2790000000001
2015-06-23 00:00:00+00:00,243.8486
2015-06-24 00:00:00+00:00,240.5377000000001
2015-06-25 00:00:00+00:00,242.4769
2015-06-26 00:00:00+00:00,242.4819
2015-06-27 00:00:00+00:00,250.621
2015-06-28 00:00:00+00:00,248.3451
2015-06-29 00:00:00+00:00,256.3038739667178
2015-06-30 00:00:00+00:00,262.4063254601778
2015-07-01 00:00:00+00:00,257.5058
2015-07-02 00:00:00+00:00,254.6537509187558
2015-07-03 00:00:00+00:00,255.161
2015-07-04 00:00:00+00:00,260.415
2015-07-05 00:00:00+00:00,271.0401208003443
2015-07-06 00:00:00+00:00,268.595
2015-07-07 00:00:00+00:00,265.3844519614875
2015-07-08 00:00:00+00:00,269.6130164214266
2015-07-09 00:00:00+00:00,268.8928000000001
2015-07-10 00:00:00+00:00,285.0223
2015-07-11 00:00:00+00:00,291.8907431569518
2015-07-12 00:00:00+00:00,310.1915636277567
2015-07-13 00:00:00+00:00,290.6655
2015-07-14 00:00:00+00:00,286.6653999999999
2015-07-15 00:00:00+00:00,283.9491880809251
2015-07-16 00:00:00+00:00,276.6800999999999
2015-07-17 00:00:00+00:00,278.3728
2015-07-18 00:00:00+00:00,274.4838999999999
2015-07-19 00:00:00+00:00,272.806179588859
2015-07-20 00:00:00+00:00,277.2454
2015-07-21 00:00:00+00:00,274.9428876558478
2015-07-22 00:00:00+00:00,276.1756000000001
2015-07-23 00:00:00+00:00,275.6135
2015-07-24 00:00:00+00:00,288.4447167883336
2015-07-25 00:00:00+00:00,288.3881586253327
2015-07-26 00:00:00+00:00,291.7037645294952
2015-07-27 00:00:00+00:00,292.6148
2015-07-28 00:00:00+00:00,293.9933
2015-07-29 00:00:00+00:00,288.7194990885924
2015-07-30 00:00:00+00:00,286.8366
2015-07-31 00:00:00+00:00,283.6760591480217
2015-08-01 00:00:00+00:00,280.7014
2015-08-02 00:00:00+00:00,281.7267
2015-08-03 00:00:00+00:00,281.829870770124
2015-08-04 00:00:00+00:00,284.2393
2015-08-05 00:00:00+00:00,281.4010623650275
2015-08-06 00:00:00+00:00,278.0134
2015-08-07 00:00:00+00:00,278.5088137572824
2015-08-08 00:00:00+00:00,259.8007283854695
2015-08-09 00:00:00+00:00,264.3384833893257
2015-08-10 00:00:00+00:00,263.5782
2015-08-11 00:00:00+00:00,269.8668
2015-08-12 00:00:00+00:00,267.7126
2015-08-13 00:00:00+00:00,263.6558186169038
2015-08-14 00:00:00+00:00,265.1281000000001
2015-08-15 00:00:00+00:00,260.4762322897643
2015-08-16 00:00:00+00:00,257.8158000000001
2015-08-17 00:00:00+00:00,257.0634000000001
2015-08-18 00:00:00+00:00,253.0766
2015-08-19 00:00:00+00:00,225.9602
2015-08-20 00:00:00+00:00,234.6379
2015-08-21 00:00:00+00:00,232.3324000000001
2015-08-22 00:00:00+00:00,229.1488
2015-08-23 00:00:00+00:00,227.2453999999999
2015-08-24 00:00:00+00:00,210.0943850637937
2015-08-25 00:00:00+00:00,221.3282999999999
2015-08-26 00:00:00+00:00,225.2666000000001
2015-08-27 00:00:00+00:00,222.9704
2015-08-28 00:00:00+00:00,231.6583
2015-08-29 00:00:00+00:00,228.4683
2015-08-30 00:00:00+00:00,228.0672
2015-08-31 00:00:00+00:00,230.0781
2015-09-01 00:00:00+00:00,227.1631
2015-09-02 00:00:00+00:00,228.6427999999999
2015-09-03 00:00:00+00:00,226.5658
2015-09-04 00:00:00+00:00,230.0509
2015-09-05 00:00:00+00:00,234.7495
2015-09-06 00:00:00+00:00,239.1288999999999
2015-09-07 00:00:00+00:00,240.503
2015-09-08 00:00:00+00:00,243.5587
2015-09-09 00:00:00+00:00,237.9452
2015-09-10 00:00:00+00:00,238.7763
2015-09-11 00:00:00+00:00,240.0007956438866
2015-09-12 00:00:00+00:00,234.9098
2015-09-13 00:00:00+00:00,230.5048000000001
2015-09-14 00:00:00+00:00,230.21
2015-09-15 00:00:00+00:00,229.9118
2015-09-16 00:00:00+00:00,228.4640000000001
2015-09-17 00:00:00+00:00,232.746
2015-09-18 00:00:00+00:00,232.354
2015-09-19 00:00:00+00:00,231.2732999999999
2015-09-20 00:00:00+00:00,230.6597
2015-09-21 00:00:00+00:00,226.4528
2015-09-22 00:00:00+00:00,229.8831
2015-09-23 00:00:00+00:00,229.8658
2015-09-24 00:00:00+00:00,233.9255
2015-09-25 00:00:00+00:00,234.9767
2015-09-26 00:00:00+00:00,234.5278999999999
2015-09-27 00:00:00+00:00,232.8346999999999
2015-09-28 00:00:00+00:00,239.2765
2015-09-29 00:00:00+00:00,237.2262
2015-09-30 00:00:00+00:00,236.0463
2015-10-01 00:00:00+00:00,237.7358
2015-10-02 00:00:00+00:00,237.2592999999999
2015-10-03 00:00:00+00:00,238.9718
2015-10-04 00:00:00+00:00,238.6566
2015-10-05 00:00:00+00:00,240.3238
2015-10-06 00:00:00+00:00,246.444
2015-10-07 00:00:00+00:00,243.2229000000001
2015-10-08 00:00:00+00:00,242.9008
2015-10-09 00:00:00+00:00,244.2051
2015-10-10 00:00:00+00:00,245.3209
2015-10-11 00:00:00+00:00,247.5392
2015-10-12 00:00:00+00:00,245.5661
2015-10-13 00:00:00+00:00,249.4051
2015-10-14 00:00:00+00:00,252.6956
2015-10-15 00:00:00+00:00,254.6295530746221
2015-10-16 00:00:00+00:00,262.3735
2015-10-17 00:00:00+00:00,270.3646
2015-10-18 00:00:00+00:00,262.2345
2015-10-19 00:00:00+00:00,264.2094
2015-10-20 00:00:00+00:00,270.2663999999999
2015-10-21 00:00:00+00:00,267.0187
2015-10-22 00:00:00+00:00,273.5729999999999
2015-10-23 00:00:00+00:00,277.3883999999999
2015-10-24 00:00:00+00:00,282.9566
2015-10-25 00:00:00+00:00,284.749
2015-10-26 00:00:00+00:00,285.5159
2015-10-27 00:00:00+00:00,294.8093999999999
2015-10-28 00:00:00+00:00,303.6366
2015-10-29 00:00:00+00:00,313.9073
2015-10-30 00:00:00+00:00,325.8005999999999
2015-10-31 00:00:00+00:00,312.2783
2015-11-01 00:00:00+00:00,324.9970999999999
2015-11-02 00:00:00+00:00,350.7678
2015-11-03 00:00:00+00:00,398.2369
2015-11-04 00:00:00+00:00,404.3588
2015-11-05 00:00:00+00:00,387.473
2015-11-06 00:00:00+00:00,372.8260000000001
2015-11-07 00:00:00+00:00,387.0599999999999
2015-11-08 00:00:00+00:00,371.5020000000001
2015-11-09 00:00:00+00:00,380.6439999999999
2015-11-10 00:00:00+00:00,336.8729999999999
2015-11-11 00:00:00+00:00,305.9829999999999
2015-11-12 00:00:00+00:00,337.955
2015-11-13 00:00:00+00:00,337.372
2015-11-14 00:00:00+00:00,331.501
2015-11-15 00:00:00+00:00,320.484
2015-11-16 00:00:00+00:00,331.353
2015-11-17 00:00:00+00:00,335.111
2015-11-18 00:00:00+00:00,335.447
2015-11-19 00:00:00+00:00,325.5680000000001
2015-11-20 00:00:00+00:00,321.417
2015-11-21 00:00:00+00:00,325.159
2015-11-22 00:00:00+00:00,323.395
2015-11-23 00:00:00+00:00,322.8290000000001
2015-11-24 00:00:00+00:00,319.9789999999999
2015-11-25 00:00:00+00:00,328.1689999999999
2015-11-26 00:00:00+00:00,356.245
2015-11-27 00:00:00+00:00,359.011
2015-11-28 00:00:00+00:00,356.212
2015-11-29 00:00:00+00:00,371.4880000000001
2015-11-30 00:00:00+00:00,378.265
2015-12-01 00:00:00+00:00,363.4499999999999
2015-12-02 00:00:00+00:00,358.8199999999999
2015-12-03 00:00:00+00:00,360.954
2015-12-04 00:00:00+00:00,362.7669999999999
2015-12-05 00:00:00+00:00,390.645
2015-12-06 00:00:00+00:00,394.0109999999999
2015-12-07 00:00:00+00:00,394.355
2015-12-08 00:00:00+00:00,412.9300000000001
2015-12-09 00:00:00+00:00,417.3679999999999
2015-12-10 00:00:00+00:00,416.91
2015-12-11 00:00:00+00:00,452.4149999999999
2015-12-12 00:00:00+00:00,434.903
2015-12-13 00:00:00+00:00,435.8150000000001
2015-12-14 00:00:00+00:00,443.277
2015-12-15 00:00:00+00:00,464.9989999999999
2015-12-16 00:00:00+00:00,453.9139999999999
2015-12-17 00:00:00+00:00,456.473
2015-12-18 00:00:00+00:00,463.816
2015-12-19 00:00:00+00:00,462.0529999999999
2015-12-20 00:00:00+00:00,441.1289999999999
2015-12-21 00:00:00+00:00,437.8090000000001
2015-12-22 00:00:00+00:00,436.2370000000001
2015-12-23 00:00:00+00:00,442.821
2015-12-24 00:00:00+00:00,454.907
2015-12-25 00:00:00+00:00,455.7419999999999
2015-12-26 00:00:00+00:00,417.092
2015-12-27 00:00:00+00:00,423.925
2015-12-28 00:00:00+00:00,420.708
2015-12-29 00:00:00+00:00,432.1540000000001
2015-12-30 00:00:00+00:00,426.811
2015-12-31 00:00:00+00:00,431.139
2016-01-01 00:00:00+00:00,434.4269999999999
2016-01-02 00:00:00+00:00,434.3260000000001
2016-01-03 00:00:00+00:00,430.198
2016-01-04 00:00:00+00:00,433.5339999999999
2016-01-05 00:00:00+00:00,432.115
2016-01-06 00:00:00+00:00,431.3430000000001
2016-01-07 00:00:00+00:00,456.434
2016-01-08 00:00:00+00:00,454.6963000000001
2016-01-09 00:00:00+00:00,448.7090000000001
2016-01-10 00:00:00+00:00,447.2069999999999
2016-01-11 00:00:00+00:00,448.3490000000001
2016-01-12 00:00:00+00:00,445.792
2016-01-13 00:00:00+00:00,432.1200000000001
2016-01-14 00:00:00+00:00,429.2429999999999
2016-01-15 00:00:00+00:00,365.912
2016-01-16 00:00:00+00:00,384.813
2016-01-17 00:00:00+00:00,386.3560000000001
2016-01-18 00:00:00+00:00,385.1320000000001
2016-01-19 00:00:00+00:00,379.015
2016-01-20 00:00:00+00:00,418.848
2016-01-21 00:00:00+00:00,407.8150000000002
2016-01-22 00:00:00+00:00,377.2100000000001
2016-01-23 00:00:00+00:00,389.6409999999999
2016-01-24 00:00:00+00:00,403.0559999999999
2016-01-25 00:00:00+00:00,392.3260000000001
2016-01-26 00:00:00+00:00,392.4559999999998
2016-01-27 00:00:00+00:00,394.491
2016-01-28 00:00:00+00:00,379.5519999999999
2016-01-29 00:00:00+00:00,378.912
2016-01-30 00:00:00+00:00,376.921
2016-01-31 00:00:00+00:00,364.352
2016-02-01 00:00:00+00:00,371.041
2016-02-02 00:00:00+00:00,372.8679999999999
2016-02-03 00:00:00+00:00,368.124
2016-02-04 00:00:00+00:00,388.3759999999999
2016-02-05 00:00:00+00:00,385.7330000000001
2016-02-06 00:00:00+00:00,374.9049999999999
2016-02-07 00:00:00+00:00,375.5170000000002
2016-02-08 00:00:00+00:00,371.1359999999999
2016-02-09 00:00:00+00:00,373.909
2016-02-10 00:00:00+00:00,379.829
2016-02-11 00:00:00+00:00,377.058
2016-02-12 00:00:00+00:00,382.72
2016-02-13 00:00:00+00:00,390.4240000000001
2016-02-14 00:00:00+00:00,404.1440000000001
2016-02-15 00:00:00+00:00,399.379
2016-02-16 00:00:00+00:00,407.0129999999998
2016-02-17 00:00:00+00:00,416.8499999999999
2016-02-18 00:00:00+00:00,421.4220000000001
2016-02-19 00:00:00+00:00,419.377
2016-02-20 00:00:00+00:00,441.1199999999998
2016-02-21 00:00:00+00:00,438.6499999999999
2016-02-22 00:00:00+00:00,437.8029999999999
2016-02-23 00:00:00+00:00,420.3020000000001
2016-02-24 00:00:00+00:00,423.1870000000001
2016-02-25 00:00:00+00:00,423.142
2016-02-26 00:00:00+00:00,427.029
2016-02-27 00:00:00+00:00,432.1390000000001
2016-02-28 00:00:00+00:00,432.7970000000001
2016-02-29 00:00:00+00:00,436.919
2016-03-01 00:00:00+00:00,431.371
2016-03-02 00:00:00+00:00,424.485
2016-03-03 00:00:00+00:00,420.1709999999999
2016-03-04 00:00:00+00:00,409.408
2016-03-05 00:00:00+00:00,397.2410000000001
2016-03-06 00:00:00+00:00,404.912
2016-03-07 00:00:00+00:00,413.74
2016-03-08 00:00:00+00:00,411.8770000000001
2016-03-09 00:00:00+00:00,412.3190000000001
2016-03-10 00:00:00+00:00,416.2920000000001
2016-03-11 00:00:00+00:00,419.299
2016-03-12 00:00:00+00:00,410.8010000000001
2016-03-13 00:00:00+00:00,412.4949999999999
2016-03-14 00:00:00+00:00,414.585
2016-03-15 00:00:00+00:00,415.6410000000001
2016-03-16 00:00:00+00:00,416.5440000000001
2016-03-17 00:00:00+00:00,418.4000000000001
2016-03-18 00:00:00+00:00,408.28
2016-03-19 00:00:00+00:00,406.7389999999999
2016-03-20 00:00:00+00:00,411.8820000000001
2016-03-21 00:00:00+00:00,411.091
2016-03-22 00:00:00+00:00,416.36
2016-03-23 00:00:00+00:00,418.076
2016-03-24 00:00:00+00:00,414.8829999999999
2016-03-25 00:00:00+00:00,415.743
2016-03-26 00:00:00+00:00,416.7149999999999
2016-03-27 00:00:00+00:00,425.349
2016-03-28 00:00:00+00:00,422.756
2016-03-29 00:00:00+00:00,415.5470000000001
2016-03-30 00:00:00+00:00,412.597
2016-03-31 00:00:00+00:00,415.366
2016-04-01 00:00:00+00:00,416.754
2016-04-02 00:00:00+00:00,419.6700000000001
2016-04-03 00:00:00+00:00,418.1850000000001
2016-04-04 00:00:00+00:00,419.437
2016-04-05 00:00:00+00:00,422.651
2016-04-06 00:00:00+00:00,421.656
2016-04-07 00:00:00+00:00,421.076
2016-04-08 00:00:00+00:00,418.4740000000001
2016-04-09 00:00:00+00:00,416.145
2016-04-10 00:00:00+00:00,421.133
2016-04-11 00:00:00+00:00,422.5840000000001
2016-04-12 00:00:00+00:00,426.181
2016-04-13 00:00:00+00:00,424.26900000000006
2016-04-14 00:00:00+00:00,424.932
2016-04-15 00:00:00+00:00,429.966
2016-04-16 00:00:00+00:00,430.941
2016-04-17 00:00:00+00:00,428.027
2016-04-18 00:00:00+00:00,428.5059999999998
2016-04-19 00:00:00+00:00,436.37
2016-04-20 00:00:00+00:00,441.916
2016-04-21 00:00:00+00:00,451.0830000000002
2016-04-22 00:00:00+00:00,447.488
2016-04-23 00:00:00+00:00,451.818
2016-04-24 00:00:00+00:00,459.9229999999999
2016-04-25 00:00:00+00:00,460.4659999999999
2016-04-26 00:00:00+00:00,467.8559999999999
2016-04-27 00:00:00+00:00,444.789
2016-04-28 00:00:00+00:00,449.3809999999999
2016-04-29 00:00:00+00:00,456.5660000000001
2016-04-30 00:00:00+00:00,447.9029999999999
2016-05-01 00:00:00+00:00,452.592
2016-05-02 00:00:00+00:00,444.488
2016-05-03 00:00:00+00:00,450.3
2016-05-04 00:00:00+00:00,447.119
2016-05-05 00:00:00+00:00,448.9219999999999
2016-05-06 00:00:00+00:00,461.6200000000001
2016-05-07 00:00:00+00:00,459.2479999999998
2016-05-08 00:00:00+00:00,459.283
2016-05-09 00:00:00+00:00,461.74700000000007
2016-05-10 00:00:00+00:00,450.3259999999999
2016-05-11 00:00:00+00:00,452.179
2016-05-12 00:00:00+00:00,454.7310000000001
2016-05-13 00:00:00+00:00,456.0070000000001
2016-05-14 00:00:00+00:00,455.5030000000001
2016-05-15 00:00:00+00:00,457.837
2016-05-16 00:00:00+00:00,454.893
2016-05-17 00:00:00+00:00,452.422
2016-05-18 00:00:00+00:00,453.3710000000001
2016-05-19 00:00:00+00:00,440.5389999999998
2016-05-20 00:00:00+00:00,441.888
2016-05-21 00:00:00+00:00,443.1469999999999
2016-05-22 00:00:00+00:00,438.6750000000001
2016-05-23 00:00:00+00:00,443.175
2016-05-24 00:00:00+00:00,445.769
2016-05-25 00:00:00+00:00,449.0549999999999
2016-05-26 00:00:00+00:00,453.732
2016-05-27 00:00:00+00:00,473.8640000000001
2016-05-28 00:00:00+00:00,528.545
2016-05-29 00:00:00+00:00,524.624
2016-05-30 00:00:00+00:00,534.2240000000002
2016-05-31 00:00:00+00:00,531.4070000000002
2016-06-01 00:00:00+00:00,539.1679999999999
2016-06-02 00:00:00+00:00,538.832
2016-06-03 00:00:00+00:00,570.4449999999999
2016-06-04 00:00:00+00:00,573.5259999999998
2016-06-05 00:00:00+00:00,574.4756747207706
2016-06-06 00:00:00+00:00,585.563
2016-06-07 00:00:00+00:00,577.9106942699359
2016-06-08 00:00:00+00:00,583.1389999999999
2016-06-09 00:00:00+00:00,577.607
2016-06-10 00:00:00+00:00,579.2276478801407
2016-06-11 00:00:00+00:00,597.746561993518
2016-06-12 00:00:00+00:00,671.7122784950529
2016-06-13 00:00:00+00:00,704.2918521711082
2016-06-14 00:00:00+00:00,685.932131564762
2016-06-15 00:00:00+00:00,693.2269999999999
2016-06-16 00:00:00+00:00,765.4629999999999
2016-06-17 00:00:00+00:00,749.4189999999999
2016-06-18 00:00:00+00:00,756.7996012580627
2016-06-19 00:00:00+00:00,764.0459999999999
2016-06-20 00:00:00+00:00,734.1617358035669
2016-06-21 00:00:00+00:00,664.9965293554344
2016-06-22 00:00:00+00:00,591.895
2016-06-23 00:00:00+00:00,623.2062563646158
2016-06-24 00:00:00+00:00,661.4166051593036
2016-06-25 00:00:00+00:00,666.0566978558096
2016-06-26 00:00:00+00:00,629.3059999999999
2016-06-27 00:00:00+00:00,648.2999999999998
2016-06-28 00:00:00+00:00,646.8429999999997
2016-06-29 00:00:00+00:00,637.437
2016-06-30 00:00:00+00:00,671.6159999999998
2016-07-01 00:00:00+00:00,677.7099999999999
2016-07-02 00:00:00+00:00,693.0470000000001
2016-07-03 00:00:00+00:00,664.7451003433932
2016-07-04 00:00:00+00:00,678.7005716794641
2016-07-05 00:00:00+00:00,667.5305180233454
2016-07-06 00:00:00+00:00,675.9190000000001
2016-07-07 00:00:00+00:00,638.6200000000001
2016-07-08 00:00:00+00:00,665.744506272113
2016-07-09 00:00:00+00:00,653.8705124993986
2016-07-10 00:00:00+00:00,650.3210000000003
2016-07-11 00:00:00+00:00,649.07
2016-07-12 00:00:00+00:00,670.9480000000001
2016-07-13 00:00:00+00:00,658.1500000000001
2016-07-14 00:00:00+00:00,659.5760000000002
2016-07-15 00:00:00+00:00,665.6869915031888
2016-07-16 00:00:00+00:00,663.5010000000002
2016-07-17 00:00:00+00:00,678.3905582459545
2016-07-18 00:00:00+00:00,674.7874378266207
2016-07-19 00:00:00+00:00,674.5573889807015
2016-07-20 00:00:00+00:00,670.8934740599931
2016-07-21 00:00:00+00:00,665.3643845142738
2016-07-22 00:00:00+00:00,651.0899999999999
2016-07-23 00:00:00+00:00,655.4230000000001
2016-07-24 00:00:00+00:00,660.848923533057
2016-07-25 00:00:00+00:00,654.5186383481073
2016-07-26 00:00:00+00:00,651.3099999999998
2016-07-27 00:00:00+00:00,655.618263277738
2016-07-28 00:00:00+00:00,655.8904301748952
2016-07-29 00:00:00+00:00,657.3423791946653
2016-07-30 00:00:00+00:00,654.5489803055398
2016-07-31 00:00:00+00:00,623.7457712533022
2016-08-01 00:00:00+00:00,605.7469999999995
2016-08-02 00:00:00+00:00,517.1349294487607
2016-08-03 00:00:00+00:00,567.3810616156014
2016-08-04 00:00:00+00:00,576.6037067248545
2016-08-05 00:00:00+00:00,576.0338000000002
2016-08-06 00:00:00+00:00,587.6349999999999
2016-08-07 00:00:00+00:00,592.6675
2016-08-08 00:00:00+00:00,590.7125
2016-08-09 00:00:00+00:00,585.3024999999998
2016-08-10 00:00:00+00:00,592.266843297098
2016-08-11 00:00:00+00:00,587.6138000000002
2016-08-12 00:00:00+00:00,586.5299999999999
2016-08-13 00:00:00+00:00,584.4688683346069
2016-08-14 00:00:00+00:00,570.7366999999999
2016-08-15 00:00:00+00:00,567.7342836594349
2016-08-16 00:00:00+00:00,578.2231511023564
2016-08-17 00:00:00+00:00,571.461914957742
2016-08-18 00:00:00+00:00,572.2684198487193
2016-08-19 00:00:00+00:00,573.4919906794345
2016-08-20 00:00:00+00:00,581.9462730812136
2016-08-21 00:00:00+00:00,580.5870271371734
2016-08-22 00:00:00+00:00,585.2175000000001
2016-08-23 00:00:00+00:00,582.0038
2016-08-24 00:00:00+00:00,577.8880531621712
